전출행정기관명_현재,강원특별자치도,강원특별자치도 강릉시,강원특별자치도 고성군,강원특별자치도 동해시,강원특별자치도 삼척시,강원특별자치도 속초시,강원특별자치도 양구군,강원특별자치도 양양군,강원특별자치도 영월군,강원특별자치도 원주시,강원특별자치도 인제군,강원특별자치도 정선군,강원특별자치도 철원군,강원특별자치도 춘천시,강원특별자치도 태백시,강원특별자치도 평창군,강원특별자치도 홍천군,강원특별자치도 화천군,강원특별자치도 횡성군,경기도,경기도 가평군,경기도 고양시 덕양구,경기도 고양시 일산동구,경기도 고양시 일산서구,경기도 과천시,경기도 광명시,경기도 광주시,경기도 구리시,경기도 군포시,경기도 김포시,경기도 남양주시,경기도 동두천시,경기도 부천시,경기도 성남시 분당구,경기도 성남시 수정구,경기도 성남시 중원구,경기도 수원시 권선구,경기도 수원시 영통구,경기도 수원시 장안구,경기도 수원시 팔달구,경기도 시흥시,경기도 안산시 단원구,경기도 안산시 상록구,경기도 안성시,경기도 안양시 동안구,경기도 안양시 만안구,경기도 양주시,경기도 양평군,경기도 여주시,경기도 연천군,경기도 오산시,경기도 용인시 기흥구,경기도 용인시 수지구,경기도 용인시 처인구,경기도 의왕시,경기도 의정부시,경기도 이천시,경기도 파주시,경기도 평택시,경기도 포천시,경기도 하남시,경기도 화성시,경상남도,경상남도 거제시,경상남도 거창군,경상남도 고성군,경상남도 김해시,경상남도 남해군,경상남도 밀양시,경상남도 사천시,경상남도 산청군,경상남도 양산시,경상남도 의령군,경상남도 진주시,경상남도 창녕군,경상남도 창원시 마산합포구,경상남도 창원시 마산회원구,경상남도 창원시 성산구,경상남도 창원시 의창구,경상남도 창원시 진해구,경상남도 통영시,경상남도 하동군,경상남도 함안군,경상남도 함양군,경상남도 합천군,경상북도,경상북도 경산시,경상북도 경주시,경상북도 고령군,경상북도 구미시,경상북도 군위군,경상북도 김천시,경상북도 문경시,경상북도 봉화군,경상북도 상주시,경상북도 성주군,경상북도 안동시,경상북도 영덕군,경상북도 영양군,경상북도 영주시,경상북도 영천시,경상북도 예천군,경상북도 울릉군,경상북도 울진군,경상북도 의성군,경상북도 청도군,경상북도 청송군,경상북도 칠곡군,경상북도 포항시 남구,경상북도 포항시 북구,광주광역시,광주광역시 광산구,광주광역시 남구,광주광역시 동구,광주광역시 북구,광주광역시 서구,대구광역시,대구광역시 남구,대구광역시 달서구,대구광역시 달성군,대구광역시 동구,대구광역시 북구,대구광역시 서구,대구광역시 수성구,대구광역시 중구,대전광역시,대전광역시 대덕구,대전광역시 동구,대전광역시 서구,대전광역시 유성구,대전광역시 중구,부산광역시,부산광역시 강서구,부산광역시 금정구,부산광역시 기장군,부산광역시 남구,부산광역시 동구,부산광역시 동래구,부산광역시 부산진구,부산광역시 북구,부산광역시 사상구,부산광역시 사하구,부산광역시 서구,부산광역시 수영구,부산광역시 연제구,부산광역시 영도구,부산광역시 중구,부산광역시 해운대구,서울특별시,서울특별시 강남구,서울특별시 강동구,서울특별시 강북구,서울특별시 강서구,서울특별시 관악구,서울특별시 광진구,서울특별시 구로구,서울특별시 금천구,서울특별시 노원구,서울특별시 도봉구,서울특별시 동대문구,서울특별시 동작구,서울특별시 마포구,서울특별시 서대문구,서울특별시 서초구,서울특별시 성동구,서울특별시 성북구,서울특별시 송파구,서울특별시 양천구,서울특별시 영등포구,서울특별시 용산구,서울특별시 은평구,서울특별시 종로구,서울특별시 중구,서울특별시 중랑구,세종특별자치시,울산광역시,울산광역시 남구,울산광역시 동구,울산광역시 북구,울산광역시 울주군,울산광역시 중구,인천광역시,인천광역시 강화군,인천광역시 계양구,인천광역시 남동구,인천광역시 동구,인천광역시 미추홀구,인천광역시 부평구,인천광역시 서구,인천광역시 연수구,인천광역시 옹진군,인천광역시 중구,전라남도,전라남도 강진군,전라남도 고흥군,전라남도 곡성군,전라남도 광양시,전라남도 구례군,전라남도 나주시,전라남도 담양군,전라남도 목포시,전라남도 무안군,전라남도 보성군,전라남도 순천시,전라남도 신안군,전라남도 여수시,전라남도 영광군,전라남도 영암군,전라남도 완도군,전라남도 장성군,전라남도 장흥군,전라남도 진도군,전라남도 함평군,전라남도 해남군,전라남도 화순군,전라북도,전라북도 고창군,전라북도 군산시,전라북도 김제시,전라북도 남원시,전라북도 무주군,전라북도 부안군,전라북도 순창군,전라북도 완주군,전라북도 익산시,전라북도 임실군,전라북도 장수군,전라북도 전주시 덕진구,전라북도 전주시 완산구,전라북도 정읍시,전라북도 진안군,제주특별자치도,제주특별자치도 서귀포시,제주특별자치도 제주시,충청남도,충청남도 계룡시,충청남도 공주시,충청남도 금산군,충청남도 논산시,충청남도 당진시,충청남도 보령시,충청남도 부여군,충청남도 서산시,충청남도 서천군,충청남도 아산시,충청남도 예산군,충청남도 천안시 동남구,충청남도 천안시 서북구,충청남도 청양군,충청남도 태안군,충청남도 홍성군,충청북도,충청북도 괴산군,충청북도 단양군,충청북도 보은군,충청북도 영동군,충청북도 옥천군,충청북도 음성군,충청북도 제천시,충청북도 증평군,충청북도 진천군,충청북도 청주시 상당구,충청북도 청주시 서원구,충청북도 청주시 청원구,충청북도 청주시 흥덕구,충청북도 충주시
경기도 용인시 수지구,0,5,1,3,2,3,0,0,2,13,1,1,1,3,1,4,4,5,3,0,1,16,10,4,24,5,64,6,22,8,35,0,16,256,25,22,45,161,52,36,16,3,10,25,31,2,12,7,9,1,12,390,775,111,7,5,22,8,32,1,41,102,0,2,0,0,1,2,0,0,1,0,0,4,0,2,0,5,1,2,0,0,2,0,1,0,3,1,1,3,1,1,0,0,1,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0,0,2,2,0,3,0,0,0,2,3,5,4,1,7,0,0,0,0,8,13,5,0,2,1,0,6,1,3,0,2,0,1,0,2,0,1,0,5,0,74,22,10,24,35,20,15,7,5,7,35,38,25,19,54,36,14,78,28,29,15,13,8,10,10,0,0,8,3,0,0,1,0,3,5,3,0,11,4,10,11,1,7,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,1,2,3,1,1,1,0,0,2,2,0,1,0,2,0,1,3,1,0,1,2,0,0,0,8,19,0,1,0,1,2,2,1,0,2,0,9,2,5,8,1,1,1,0,2,0,0,0,2,0,1,1,1,1,2,2,10,4
경기도 용인시 처인구,0,4,2,5,0,3,0,2,1,13,1,1,0,10,0,1,1,1,7,0,1,9,2,3,10,4,90,2,11,14,19,2,20,23,19,19,29,36,22,17,16,5,7,52,4,4,12,5,21,3,26,241,52,854,6,11,44,8,45,3,17,107,0,5,1,0,2,0,2,0,0,3,0,4,0,1,2,1,2,3,4,0,0,0,0,0,3,6,0,4,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,2,2,0,5,3,1,1,2,0,1,5,1,0,0,0,7,1,0,1,7,9,13,0,0,1,5,2,3,0,0,2,2,0,0,1,0,2,0,0,3,0,23,18,3,16,23,8,9,8,6,4,7,14,11,5,14,11,11,19,3,13,11,5,3,3,7,0,0,5,1,1,2,1,0,1,1,10,0,12,4,15,4,2,3,0,1,0,0,0,2,0,0,1,1,0,2,0,1,0,0,0,0,0,1,0,1,0,0,1,4,1,0,0,0,0,4,4,0,0,9,3,6,1,0,5,3,0,8,0,1,2,5,1,3,3,0,5,1,5,17,0,1,0,0,3,0,0,1,1,6,9,0,7,1,3,2,4,2
경기도 의왕시,0,0,0,0,0,0,2,0,2,7,0,0,0,1,0,0,2,1,1,0,1,9,6,5,63,3,9,1,66,5,5,0,6,18,6,2,68,17,80,16,27,10,28,0,217,36,7,8,2,0,9,12,17,13,261,8,3,10,23,0,5,76,0,0,0,0,3,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,2,0,3,1,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,1,1,0,0,1,0,0,0,1,2,0,0,0,2,8,3,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,1,0,26,5,2,6,15,6,4,3,0,2,8,3,4,9,28,8,7,10,1,4,9,4,2,2,2,0,0,3,0,0,0,0,0,0,5,3,0,4,9,12,11,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,1,2,1,1,1,0,0,0,0,0,0,2,1,1,0,0,0,4,0,1,2,1,0,0,0,0,1,1,4,0,0,4,1,1,0,0,1,1,5,3,1,5,0,0,3,0,1,2,10,1
경기도 의정부시,0,10,0,1,0,5,2,0,3,14,2,0,9,13,4,1,3,0,0,0,3,29,9,23,1,3,18,15,5,30,102,45,19,15,10,1,19,10,4,9,22,2,9,6,15,4,944,8,2,30,11,21,10,13,4,2972,18,31,23,86,27,28,0,7,0,0,4,0,0,1,0,2,1,1,1,0,0,0,2,1,2,0,0,0,0,0,2,2,0,3,0,1,1,0,1,0,2,0,1,1,0,3,1,0,1,0,0,2,1,0,0,1,0,0,1,1,0,0,3,1,3,1,0,0,0,0,1,6,7,3,2,0,0,1,5,1,2,1,2,0,0,1,1,1,0,1,0,4,0,24,17,37,16,35,37,23,5,153,82,30,15,12,17,23,13,41,22,11,13,7,17,12,11,42,0,0,0,1,4,0,0,0,4,10,10,0,7,12,26,15,0,12,0,1,6,0,0,0,5,2,0,3,0,2,0,1,1,1,0,0,3,0,0,0,1,0,0,3,0,1,1,1,0,1,1,0,0,2,4,2,1,0,6,8,0,0,1,2,3,6,5,1,2,2,7,2,5,9,0,0,2,0,3,2,0,0,1,4,2,1,1,1,2,3,4,8
경기도 이천시,0,6,1,3,0,5,0,0,1,20,1,1,1,5,2,1,1,0,1,0,0,1,1,4,4,4,49,5,2,7,11,2,8,18,6,4,16,20,8,4,6,2,4,20,11,3,12,9,97,0,8,39,9,44,1,5,852,6,40,4,17,39,0,1,0,0,4,0,1,0,0,2,0,4,0,1,1,0,2,3,0,0,4,0,0,0,4,3,0,3,0,4,0,0,2,0,3,0,0,1,1,0,0,1,0,0,1,2,4,3,0,3,2,2,1,2,0,0,3,0,0,2,0,3,1,0,2,3,10,5,3,0,0,1,0,2,0,1,1,0,0,0,0,1,1,0,0,1,0,10,11,1,8,14,6,6,1,6,2,6,2,2,5,5,8,11,17,4,6,10,3,3,7,9,0,0,3,2,0,3,0,0,0,3,7,4,5,9,8,4,0,4,0,1,1,0,1,0,7,3,4,1,0,1,0,1,0,1,1,0,0,0,0,1,2,0,1,0,0,1,0,1,0,3,2,0,0,3,2,3,0,0,3,12,0,1,1,0,1,4,0,1,1,1,8,0,8,23,0,1,2,0,1,0,0,0,3,23,4,3,6,4,6,8,16,15
경기도 파주시,0,5,1,8,1,2,0,2,2,26,6,3,2,3,0,3,3,0,0,0,3,170,155,235,1,5,12,12,8,66,33,7,29,9,7,4,11,20,11,5,21,10,13,13,9,1,103,4,2,19,8,7,15,22,3,53,17,1602,28,18,6,54,0,2,0,0,1,1,3,3,1,2,0,4,0,1,1,2,1,4,1,0,1,2,0,0,4,6,0,30,1,1,3,1,2,0,4,0,1,1,0,0,0,2,1,0,0,11,3,3,0,5,3,2,5,1,0,0,5,4,8,0,0,6,0,0,0,8,3,9,4,0,4,4,0,0,1,0,1,3,3,5,0,2,3,1,0,2,0,20,15,12,51,37,8,25,14,15,7,17,33,28,18,9,8,13,22,20,29,15,49,11,11,19,0,0,3,0,2,0,0,0,7,10,9,3,16,16,38,6,1,19,0,3,3,0,0,0,0,4,3,3,0,5,1,3,0,0,2,8,0,0,0,1,1,0,3,4,1,0,0,2,0,1,3,0,0,2,6,2,0,0,13,23,0,4,3,3,0,4,2,3,10,3,16,2,7,21,0,6,2,0,0,1,0,0,0,2,3,1,4,1,4,6,9,7
경기도 평택시,0,8,1,6,0,2,0,5,9,27,2,6,3,8,1,4,6,2,4,0,5,12,13,9,3,9,13,7,19,26,17,5,38,23,15,7,61,52,38,30,43,34,25,200,20,16,26,7,10,6,117,41,29,60,11,34,21,17,3675,3,16,305,0,14,1,1,13,1,2,3,0,5,1,4,0,2,6,5,9,19,6,2,0,0,5,0,7,6,0,13,0,6,1,1,4,0,6,0,0,3,0,5,0,1,0,0,0,8,6,5,0,17,3,1,3,6,0,5,8,8,16,10,6,14,2,0,7,12,24,9,12,0,4,2,5,6,5,3,3,7,3,9,0,4,5,4,0,16,0,37,17,17,25,46,16,13,8,10,15,15,34,20,19,17,23,15,15,20,30,8,11,8,10,12,0,0,10,4,11,11,8,0,2,17,21,4,26,20,34,17,8,9,0,1,4,0,5,1,1,0,5,3,0,7,0,11,3,6,3,2,1,1,2,0,3,0,0,21,1,2,1,1,2,5,14,0,2,6,7,1,0,0,5,12,0,8,13,2,6,37,7,9,21,8,147,8,57,125,2,9,12,0,7,2,2,4,0,18,8,1,12,10,8,13,19,9
경기도 포천시,0,5,3,1,0,1,2,0,0,5,4,1,22,15,0,0,1,0,2,0,6,9,2,3,0,0,6,9,1,7,55,31,3,7,4,2,2,2,1,3,6,3,0,3,0,5,395,0,2,16,2,3,4,7,1,166,5,20,11,383,7,7,0,0,1,0,0,2,0,0,0,3,0,1,0,0,2,0,0,0,0,4,0,1,0,0,2,0,0,1,0,0,0,0,1,1,0,0,0,2,0,0,0,1,0,0,0,2,4,0,0,3,0,1,1,4,0,0,2,1,2,6,0,1,0,0,2,5,3,3,0,0,3,0,1,0,1,0,1,0,0,0,1,2,1,1,0,0,0,6,5,4,2,9,3,2,4,8,7,3,3,4,6,2,2,8,9,2,9,1,4,1,4,11,0,0,0,0,1,0,0,0,1,2,3,1,4,5,9,5,1,5,0,0,0,0,0,0,1,1,5,0,0,1,1,0,0,1,1,1,0,2,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,2,1,0,0,0,3,4,0,3,0,0,1,2,0,1,3,0,3,0,4,5,0,0,0,0,0,1,1,0,5,1,3,3,1,0,0,1,3,1
경기도 하남시,0,3,1,0,0,2,1,2,0,15,2,2,2,7,1,2,3,0,1,0,3,20,18,9,11,3,80,40,4,31,120,1,19,37,55,17,13,19,7,13,5,11,10,5,24,7,70,43,12,0,5,17,24,20,1,53,14,16,34,4,1187,44,0,0,0,2,1,0,0,0,0,2,0,5,0,0,0,0,2,3,3,0,0,1,0,0,0,5,1,1,0,1,0,1,3,0,4,0,0,2,0,1,0,1,0,0,0,0,1,0,0,6,1,0,6,3,0,1,1,4,1,1,0,1,0,0,0,1,3,4,0,0,5,2,0,3,1,4,4,0,0,0,0,0,0,1,0,4,0,63,270,11,20,24,33,9,10,19,8,36,17,22,11,29,20,17,220,11,22,10,6,16,8,19,0,0,3,2,3,3,0,0,2,5,5,1,4,4,22,10,1,2,0,0,0,0,1,0,0,0,2,0,0,4,0,1,1,0,1,0,0,0,0,1,1,0,3,5,2,2,0,1,1,0,5,0,0,5,1,0,0,0,11,10,0,1,2,0,3,2,1,0,3,1,2,2,2,5,0,1,2,0,1,1,2,0,0,4,2,0,2,4,3,3,5,12
경기도 화성시,0,16,7,6,1,9,0,2,3,29,0,3,2,19,5,2,7,3,9,0,5,31,15,15,36,27,47,13,51,34,40,5,35,81,41,17,341,281,160,142,102,112,121,47,44,33,31,8,19,7,292,217,87,101,23,21,52,35,355,12,52,3124,0,8,2,2,16,0,5,6,0,8,1,2,1,3,3,12,3,3,1,1,0,4,1,0,4,6,0,15,0,4,5,4,2,0,4,2,4,5,2,4,3,1,1,2,4,3,13,6,0,6,2,1,12,3,0,4,11,8,12,11,3,13,2,0,6,6,22,26,6,0,5,4,4,6,2,6,7,5,0,5,3,6,0,3,1,9,0,63,30,12,49,61,21,27,25,27,15,29,43,34,16,39,26,21,60,31,40,15,18,7,11,19,0,0,12,6,2,4,1,0,2,9,46,2,29,30,39,39,4,13,0,1,2,2,10,1,5,4,5,1,0,21,1,16,2,0,0,0,1,0,1,8,1,0,1,12,2,1,4,1,1,5,12,1,0,15,14,11,0,0,9,9,0,3,5,2,3,30,17,3,20,1,51,8,20,59,2,6,11,0,5,5,1,3,2,9,14,0,10,10,5,10,25,18
경상남도,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,557,0,0,0,0,0,0,0,0,184,0,0,0,0,0,2980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,487,0,0,0,0,0,239,0,0,0,0,0,0,0,0,0,0,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경상남도 거제시,0,3,0,2,0,1,0,1,0,6,0,0,0,1,0,1,1,0,0,0,1,15,2,1,0,1,2,2,1,6,4,0,4,4,1,2,5,2,3,4,4,1,3,1,3,3,0,1,4,0,1,0,5,4,1,1,4,0,35,0,1,11,0,744,2,8,49,6,3,10,2,18,3,31,9,20,5,16,10,16,53,3,1,0,2,0,12,2,0,6,0,2,1,0,2,1,2,0,1,0,2,0,0,1,2,2,1,1,1,7,0,4,0,0,6,9,0,1,8,0,9,15,2,2,2,0,1,4,7,7,1,0,17,14,7,14,5,17,36,13,25,20,5,15,7,4,5,15,0,6,1,0,4,18,5,6,2,10,1,4,5,2,8,1,3,6,3,2,0,0,5,4,2,4,0,0,10,26,5,14,6,0,0,1,5,0,4,2,5,3,1,3,0,0,5,0,13,1,0,0,1,3,0,12,0,5,0,2,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,4,1,1,0,0,9,6,0,1,0,2,2,6,0,0,6,0,6,0,0,7,0,1,0,0,0,0,1,0,0,0,0,1,4,0,1,9,2,1
경상남도 거창군,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,1,0,0,3,0,0,2,1,0,2,0,0,0,0,2,2,1,0,0,1,0,2,3,1,3,0,5,65,0,9,0,1,4,0,7,1,10,0,0,0,5,1,0,0,0,0,7,2,0,2,0,2,6,0,1,0,0,2,1,2,0,0,0,0,0,0,0,0,0,3,1,0,0,0,4,0,0,0,1,0,3,6,2,4,5,1,1,3,0,3,0,6,1,0,0,0,1,0,1,0,1,1,6,0,2,0,0,1,3,0,2,0,1,0,1,0,4,0,0,0,0,0,0,2,2,2,0,0,2,1,0,0,1,1,1,1,0,0,0,1,3,0,0,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,2,0,2,2,0,1,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0
경상남도 고성군,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,5,0,1,0,0,0,1,0,0,1,0,12,0,31,11,1,2,18,1,2,0,18,0,14,5,9,3,2,21,0,2,1,0,0,3,2,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,1,0,1,0,1,2,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,2,1,2,0,0,1,1,1,3,1,4,1,0,1,5,1,1,4,1,0,2,0,0,1,0,0,0,1,1,1,0,0,2,1,1,0,1,1,0,2,0,2,0,0,0,0,0,0,0,2,1,5,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1
경상남도 김해시,0,2,0,2,0,1,0,0,0,2,1,0,0,5,3,0,0,1,1,0,1,4,5,4,3,3,4,0,2,4,5,0,5,5,3,0,2,4,1,4,2,3,2,6,3,2,3,0,0,2,4,2,3,8,3,4,7,6,23,1,3,13,0,33,7,13,1674,7,39,16,6,88,13,56,15,22,48,134,92,71,17,9,10,5,7,0,12,10,1,14,0,2,0,0,8,1,4,2,0,2,12,2,0,0,0,5,0,5,12,5,0,0,0,2,0,4,0,4,6,10,6,15,1,8,2,0,5,6,4,12,4,0,63,30,25,40,32,47,115,89,61,36,18,43,29,6,14,46,0,14,2,4,8,19,4,3,6,5,2,2,9,9,5,3,4,6,6,4,14,1,8,5,0,3,0,0,22,12,15,8,8,0,0,1,7,0,6,10,7,5,0,3,0,2,0,1,2,2,3,1,3,0,1,3,0,7,0,0,1,0,3,0,0,1,0,0,0,0,2,2,0,0,0,0,2,0,0,2,2,2,0,0,5,13,0,2,0,0,1,7,0,0,1,0,11,0,4,17,1,0,0,0,2,1,0,1,0,6,3,2,1,1,1,5,8,4
경상남도 남해군,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,1,0,1,0,1,2,0,3,0,1,10,45,0,13,0,5,0,16,1,0,4,4,5,1,5,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,1,0,0,4,1,3,6,0,2,4,6,2,1,1,1,2,0,0,4,0,1,0,0,2,0,2,0,1,0,2,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
경상남도 밀양시,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,5,0,1,1,5,0,0,1,1,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,2,2,0,0,3,0,3,2,2,46,0,361,1,0,22,0,6,11,5,7,19,11,5,0,1,0,1,2,0,12,2,0,5,0,1,0,0,2,1,4,0,1,0,1,1,0,0,1,5,0,2,0,1,0,0,0,1,0,1,0,3,8,7,7,0,6,3,1,0,0,4,1,1,0,0,4,4,4,10,6,13,14,17,6,5,6,11,5,1,0,7,0,3,0,0,7,2,1,0,1,2,1,3,1,0,0,2,0,0,2,0,1,0,1,0,0,0,0,0,4,2,4,8,2,0,0,1,1,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
경상남도 사천시,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,2,0,2,0,0,0,1,1,0,0,1,1,0,0,4,0,0,0,2,0,4,3,0,0,0,0,0,0,2,1,0,1,2,1,1,2,3,0,1,3,0,13,1,12,20,16,4,317,3,2,1,105,1,4,13,7,7,5,5,5,2,0,0,0,3,1,1,5,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,4,1,1,2,2,0,2,0,2,6,0,0,4,2,5,6,0,1,0,0,0,4,0,5,3,1,0,3,3,3,4,1,4,10,6,5,10,2,3,1,1,0,6,0,2,0,0,1,0,0,3,0,2,0,1,2,2,0,2,1,1,2,2,2,0,1,1,1,1,0,0,4,0,1,2,2,0,0,0,1,1,2,0,3,0,0,1,0,0,0,0,4,0,1,0,3,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,3,0,0,1,0,0,0,1,0,4,0,3,2,1,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,2
경상남도 산청군,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,1,4,1,8,1,0,5,41,1,0,52,0,0,3,2,2,0,4,2,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,1,0,0,0,0,1,2,0,0,2,2,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
경상남도 양산시,0,0,2,0,1,0,0,0,0,6,2,1,0,3,0,0,1,1,0,0,0,3,2,0,0,2,1,0,0,1,3,0,6,3,4,1,0,5,4,3,3,2,2,2,0,1,0,0,0,1,2,1,2,7,1,1,2,5,12,2,0,11,0,10,2,4,78,1,14,6,3,1261,3,11,4,16,12,12,14,15,13,1,9,2,3,0,13,8,0,9,0,0,0,0,3,1,2,2,0,1,10,0,2,7,0,1,2,2,8,3,0,1,1,0,0,0,0,1,10,9,12,7,0,3,2,0,1,1,2,3,2,0,38,72,57,37,45,59,67,85,25,34,9,46,33,15,9,56,0,6,5,2,8,6,2,2,6,3,1,7,5,2,4,1,4,4,7,2,7,6,3,5,3,3,0,0,23,14,16,69,17,0,0,0,2,0,1,4,5,3,0,7,0,1,1,1,3,1,0,0,1,0,0,1,1,0,0,1,1,0,1,3,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,3,2,0,0,0,3,11,0,2,1,0,0,7,0,0,1,0,7,1,3,5,0,0,0,0,1,0,1,0,1,1,0,0,1,3,1,5,7,1
경상남도 의령군,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,6,1,0,0,1,2,32,12,3,4,13,11,8,1,0,0,6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,1,0,0,0,0,0,0,0,0,1,1,0,3,0,4,4,5,2,3,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
